Genre,Artist,Track Name,Full Multitrack Link,Excerpt Multitrack Link,Number of Tracks (Excerpt),Number of Tracks (Full),Full Mix Preview,Excerpt Mix Preview,Unmastered WAV,Forum Link,Podcast Link
Rock / Punk / Metal,Jack Hutcheson,'The Narcissist',https://multitracks.cambridge-mt.com/JackHutcheson_TheNarcissist_Full.zip,https://multitracks.cambridge-mt.com/JackHutcheson_TheNarcissist.zip,18,28,https://previews.cambridge-mt.com/TheNarcissist_Full_Preview.mp3,https://previews.cambridge-mt.com/TheNarcissist_Preview.mp3,https://previews.cambridge-mt.com/TheNarcissist_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=877,
Rock / Punk / Metal,Jack Hutcheson,'The Psychopath',https://multitracks.cambridge-mt.com/JackHutcheson_ThePsychopath_Full.zip,https://multitracks.cambridge-mt.com/JackHutcheson_ThePsychopath.zip,22,27,https://previews.cambridge-mt.com/ThePsychopath_Full_Preview.mp3,https://previews.cambridge-mt.com/ThePsychopath_Preview.mp3,https://previews.cambridge-mt.com/ThePsychopath_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=830,
Rock / Punk / Metal,Jet B,'Suit You',https://mtkdata.cambridgemusictechnology.co.uk/MTK014/JetB_SuitYou_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK014/JetB_SuitYou.zip,21,22,https://previews.cambridge-mt.com/SuitYou_Full_Preview.mp3,https://previews.cambridge-mt.com/SuitYou_Preview.mp3,https://previews.cambridge-mt.com/SuitYou_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=398,
Rock / Punk / Metal,Jet B,'To The Wolves',https://mtkdata.cambridgemusictechnology.co.uk/MTK014/JetB_ToTheWolves_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK014/JetB_ToTheWolves.zip,19,25,https://previews.cambridge-mt.com/ToTheWolves_Full_Preview.mp3,https://previews.cambridge-mt.com/ToTheWolves_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=415,
Rock / Punk / Metal,John McKay,'Daisy Daisy',https://mtkdata.cambridgemusictechnology.co.uk/MTK001/JohnMcKay_DaisyDaisy_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK001/JohnMcKay_DaisyDaisy.zip,11,12,https://previews.cambridge-mt.com/DaisyDaisy_Full_Preview.mp3,https://previews.cambridge-mt.com/DaisyDaisy_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=100,
Rock / Punk / Metal,Johnny Lokke,'Promises & Lies',https://mtkdata.cambridgemusictechnology.co.uk/MTK001/MR1101_JohnnyLokke_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK001/MR1101_JohnnyLokke.zip,14,23,https://previews.cambridge-mt.com/1101_Remix.mp3,https://previews.cambridge-mt.com/1101_Preview.mp3,https://previews.cambridge-mt.com/PromisesAndLies_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=101,
Rock / Punk / Metal,Johnny Lokke,'Whisper To A Scream',https://mtkdata.cambridgemusictechnology.co.uk/MTK001/JohnnyLokke_WhisperToAScream_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK001/JohnnyLokke_WhisperToAScream.zip,19,24,https://previews.cambridge-mt.com/WhisperToAScream_Full_Preview.mp3,https://previews.cambridge-mt.com/WhisperToAScream_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=227,
Rock / Punk / Metal,Johnny Swain,'Freedom (Lay Down My Live For You)',https://multitracks.cambridge-mt.com/JohnnySwain_Freedom_Full.zip,https://multitracks.cambridge-mt.com/JohnnySwain_Freedom.zip,31,61,https://previews.cambridge-mt.com/Freedom_Full_Preview.mp3,https://previews.cambridge-mt.com/Freedom_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=894,
Rock / Punk / Metal,Juanita Dientes Verdes,'Dios Salve El R&R - Cielo Sin Santos',https://mtkdata.cambridgemusictechnology.co.uk/MTK015/JuanitaDientesVerdes_DiosSalveElRockAndRollCieloSinSantos_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK015/JuanitaDientesVerdes_DiosSalveElRockAndRollCieloSinSantos.zip,10,10,https://previews.cambridge-mt.com/DiosSalveElRockAndRollCieloSinSantos_Full_Preview.mp3,https://previews.cambridge-mt.com/DiosSalveElRockAndRollCieloSinSantos_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=441,
Rock / Punk / Metal,Juanita Dientes Verdes,'Donde No Llega La Luz',https://mtkdata.cambridgemusictechnology.co.uk/MTK015/JuanitaDientesVerdes_DondeNoLlegaLaLuz_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK015/JuanitaDientesVerdes_DondeNoLlegaLaLuz.zip,10,10,https://previews.cambridge-mt.com/DondeNoLlegaLaLuz_Full_Preview.mp3,https://previews.cambridge-mt.com/DondeNoLlegaLaLuz_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=460,
Rock / Punk / Metal,Juanita Dientes Verdes,'Placido Domingo',https://mtkdata.cambridgemusictechnology.co.uk/MTK015/JuanitaDientesVerdes_PlacidoDomingo_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK015/JuanitaDientesVerdes_PlacidoDomingo.zip,11,11,https://previews.cambridge-mt.com/PlacidoDomingo_Full_Preview.mp3,https://previews.cambridge-mt.com/PlacidoDomingo_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=431,
Rock / Punk / Metal,The Laminar Flow,'Headspace',https://multitracks.cambridge-mt.com/TheLaminarFlow_Headspace_Full.zip,https://multitracks.cambridge-mt.com/TheLaminarFlow_Headspace.zip,61,91,https://previews.cambridge-mt.com/Headspace_Full_Preview.mp3,https://previews.cambridge-mt.com/Headspace_Preview.mp3,https://previews.cambridge-mt.com/Headspace_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=862,
Rock / Punk / Metal,Last Legacy,'Who's Who In Hell',https://multitracks.cambridge-mt.com/Lastlegacy_WhosWhoInHell_Full.zip,https://multitracks.cambridge-mt.com/Lastlegacy_WhosWhoInHell.zip,30,38,https://previews.cambridge-mt.com/WhosWhoInHell_Full_Preview.mp3,https://previews.cambridge-mt.com/WhosWhoInHell_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=388,
Rock / Punk / Metal,Lead Inc,'The Dice',https://multitracks.cambridge-mt.com/LeadInc_TheDice_Full.zip,https://multitracks.cambridge-mt.com/LeadInc_TheDice.zip,19,26,https://previews.cambridge-mt.com/TheDice_Full_Preview.mp3,https://previews.cambridge-mt.com/TheDice_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=339,
Rock / Punk / Metal,Lead Inc,'The Inner Circle',https://multitracks.cambridge-mt.com/LeadInc_InnerCircle_Full.zip,https://multitracks.cambridge-mt.com/LeadInc_InnerCircle.zip,42,47,https://previews.cambridge-mt.com/InnerCircle_Full_Preview.mp3,https://previews.cambridge-mt.com/InnerCircle_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=350,
Rock / Punk / Metal,Lead Inc,'Way Of Life',https://multitracks.cambridge-mt.com/LeadInc_WayOfLife_Full.zip,https://multitracks.cambridge-mt.com/LeadInc_WayOfLife.zip,16,25,https://previews.cambridge-mt.com/WayOfLife_Full_Preview.mp3,https://previews.cambridge-mt.com/WayOfLife_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=344,
Rock / Punk / Metal,Louis Cressy Band,'Good Time',https://mtkdata.cambridgemusictechnology.co.uk/MTK003/LouisCressyBand_GoodTime_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK003/LouisCressyBand_GoodTime.zip,20,21,https://previews.cambridge-mt.com/GoodTime_Full_Preview.mp3,https://previews.cambridge-mt.com/GoodTime_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=102,
Rock / Punk / Metal,Magician's Nephew,'Get Out Of Bed',https://mtkdata.cambridgemusictechnology.co.uk/MTK018/MagiciansNephew_GetOutOfBed_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK018/MagiciansNephew_GetOutOfBed.zip,22,31,https://previews.cambridge-mt.com/GetOutOfBed_Full_Preview.mp3,https://previews.cambridge-mt.com/GetOutOfBed_Preview.mp3,https://previews.cambridge-mt.com/GetOutOfBed_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=470,
Rock / Punk / Metal,Magician's Nephew,'Symphony Of Silence',https://mtkdata.cambridgemusictechnology.co.uk/MTK020/MagiciansNephew_SymphonyOfSilence_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK020/MagiciansNephew_SymphonyOfSilence.zip,28,42,https://previews.cambridge-mt.com/SymphonyOfSilence_Full_Preview.mp3,https://previews.cambridge-mt.com/SymphonyOfSilence_Preview.mp3,https://previews.cambridge-mt.com/SymphonyOfSilence_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=547,
Rock / Punk / Metal,The Maybe Next Years,'One Flip Flop',https://mtkdata.cambridgemusictechnology.co.uk/MTK021/TheMaybeNextYears_OneFlipFlop_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK021/TheMaybeNextYears_OneFlipFlop.zip,26,40,https://previews.cambridge-mt.com/OneFlipFlop_Full_Preview.mp3,https://previews.cambridge-mt.com/OneFlipFlop_Preview.mp3,https://previews.cambridge-mt.com/OneFlipFlop_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=716,
Rock / Punk / Metal,MekaPhil,'Alive (Yet Free)',https://multitracks.cambridge-mt.com/Mekaphil_AliveYetFree_Full.zip,https://multitracks.cambridge-mt.com/Mekaphil_AliveYetFree.zip,21,30,https://previews.cambridge-mt.com/AliveYetFree_Full_Preview.mp3,https://previews.cambridge-mt.com/AliveYetFree_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=803,
Rock / Punk / Metal,MekaPhil,'Core (Eternal Waltz)',https://multitracks.cambridge-mt.com/Mekaphil_Core_Full.zip,https://multitracks.cambridge-mt.com/Mekaphil_Core.zip,19,28,https://previews.cambridge-mt.com/Core_Full_Preview.mp3,https://previews.cambridge-mt.com/Core_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=953,
Rock / Punk / Metal,MekaPhil,'Timeless (Part 1)',https://multitracks.cambridge-mt.com/MekaPhil_TimelessPart1_Full.zip,https://multitracks.cambridge-mt.com/MekaPhil_TimelessPart1.zip,23,33,https://previews.cambridge-mt.com/TimelessPart1_Full_Preview.mp3,https://previews.cambridge-mt.com/TimelessPart1_Preview.mp3,https://previews.cambridge-mt.com/TimelessPart1_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=847,
Rock / Punk / Metal,MekaPhil,'Timeless (Part 2)',https://multitracks.cambridge-mt.com/Mekaphil_TimelessPart2_Full.zip,https://multitracks.cambridge-mt.com/Mekaphil_TimelessPart2.zip,30,34,https://previews.cambridge-mt.com/TimelessPart2_Full_Preview.mp3,https://previews.cambridge-mt.com/TimelessPart2_Preview.mp3,https://previews.cambridge-mt.com/TimelessPart2_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=822,
Rock / Punk / Metal,Mini Simmons,'Push And Pull',https://multitracks.cambridge-mt.com/MiniSimmons_PushAndPull_Full.zip,https://multitracks.cambridge-mt.com/MiniSimmons_PushAndPull.zip,28,43,https://previews.cambridge-mt.com/PushAndPull_Full_Preview.mp3,https://previews.cambridge-mt.com/PushAndPull_Preview.mp3,https://previews.cambridge-mt.com/PushAndPull_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=870,
Rock / Punk / Metal,Mistrusted,'Carnival Charade',https://mtkdata.cambridgemusictechnology.co.uk/MTK021/Mistrusted_CarnivalCharade_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK021/Mistrusted_CarnivalCharade.zip,12,19,https://previews.cambridge-mt.com/CarnivalCharade_Full_Preview.mp3,https://previews.cambridge-mt.com/CarnivalCharade_Preview.mp3,https://previews.cambridge-mt.com/CarnivalCharade_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=710,
Rock / Punk / Metal,Mistrusted,'Cascade',https://mtkdata.cambridgemusictechnology.co.uk/MTK021/Mistrusted_Cascade_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK021/Mistrusted_Cascade.zip,18,22,https://previews.cambridge-mt.com/Cascade_Full_Preview.mp3,https://previews.cambridge-mt.com/Cascade_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=736,
Rock / Punk / Metal,Mistrusted,'Polemic',https://mtkdata.cambridgemusictechnology.co.uk/MTK020/Mistrusted_Polemic_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK020/Mistrusted_Polemic.zip,19,21,https://previews.cambridge-mt.com/Polemic_Full_Preview.mp3,https://previews.cambridge-mt.com/Polemic_Preview.mp3,https://previews.cambridge-mt.com/Polemic_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=682,
Rock / Punk / Metal,Mistrusted,'Trapped',https://multitracks.cambridge-mt.com/Mistrusted_Trapped_Full.zip,https://multitracks.cambridge-mt.com/Mistrusted_Trapped.zip,16,17,https://previews.cambridge-mt.com/Trapped_Full_Preview.mp3,https://previews.cambridge-mt.com/Trapped_Preview.mp3,https://previews.cambridge-mt.com/Trapped_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=764,
Rock / Punk / Metal,MOPP,'Ukraina',https://multitracks.cambridge-mt.com/MOPP_Ukraina_Full.zip,https://multitracks.cambridge-mt.com/MOPP_Ukraina.zip,17,22,https://previews.cambridge-mt.com/Ukraina_Full_Preview.mp3,https://previews.cambridge-mt.com/Ukraina_Preview.mp3,https://previews.cambridge-mt.com/Ukraina_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=900,
Rock / Punk / Metal,Mykey Massacre,'Don't Please Stay',https://multitracks.cambridge-mt.com/MykeyMassacre_DontPleaseStay_Full.zip,https://multitracks.cambridge-mt.com/MykeyMassacre_DontPleaseStay.zip,17,33,https://previews.cambridge-mt.com/DontPleaseStay_Full_Preview.mp3,https://previews.cambridge-mt.com/DontPleaseStay_Preview.mp3,https://previews.cambridge-mt.com/DontPleaseStay_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=890,
Rock / Punk / Metal,Mykey Massacre,'Open Fire',https://multitracks.cambridge-mt.com/MykeyMassacre_OpenFire_Full.zip,https://multitracks.cambridge-mt.com/MykeyMassacre_OpenFire.zip,29,35,https://previews.cambridge-mt.com/OpenFire_Full_Preview.mp3,https://previews.cambridge-mt.com/OpenFire_Preview.mp3,https://previews.cambridge-mt.com/OpenFire_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=954,
Rock / Punk / Metal,Mykey Massacre,'Struggle City',https://multitracks.cambridge-mt.com/MykeyMassacre_StruggleCity_Full.zip,https://multitracks.cambridge-mt.com/MykeyMassacre_StruggleCity.zip,26,37,https://previews.cambridge-mt.com/StruggleCity_Full_Preview.mp3,https://previews.cambridge-mt.com/StruggleCity_Preview.mp3,https://previews.cambridge-mt.com/StruggleCity_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=907,
Rock / Punk / Metal,North To Alaska,'All The Same',https://mtkdata.cambridgemusictechnology.co.uk/MTK003/MR0912_NorthToAlaska_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK003/MR0912_NorthToAlaska.zip,20,34,https://previews.cambridge-mt.com/0912_Remix.mp3,https://previews.cambridge-mt.com/0912_Preview.mp3,https://previews.cambridge-mt.com/AllTheSame_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=103,
Rock / Punk / Metal,Nova-One Studio,'Four Graham',https://multitracks.cambridge-mt.com/NovaOneStudio_FourGraham_Full.zip,https://multitracks.cambridge-mt.com/NovaOneStudio_FourGraham.zip,21,37,https://previews.cambridge-mt.com/FourGraham_Full_Preview.mp3,https://previews.cambridge-mt.com/FourGraham_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=336,
Rock / Punk / Metal,Pablo Martin,"'Progresivo 1, El Vuelo'",https://mtkdata.cambridgemusictechnology.co.uk/MTK009/PabloMartin_Progresivo1ElVuelo_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK009/PabloMartin_Progresivo1ElVuelo.zip,36,59,https://previews.cambridge-mt.com/Progresivo1ElVuelo_Full_Preview.mp3,https://previews.cambridge-mt.com/Progresivo1ElVuelo_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=286,
Rock / Punk / Metal,Painted Skies,'Piers',https://mtkdata.cambridgemusictechnology.co.uk/MTK012/PaintedSkies_Piers_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK012/PaintedSkies_Piers.zip,16,16,https://previews.cambridge-mt.com/Piers_Full_Preview.mp3,https://previews.cambridge-mt.com/Piers_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=369,
Rock / Punk / Metal,Peppermark,'Another Feeling',https://multitracks.cambridge-mt.com/Peppermark_AnotherFeeling_Full.zip,https://multitracks.cambridge-mt.com/Peppermark_AnotherFeeling.zip,26,51,https://previews.cambridge-mt.com/AnotherFeeling_Full_Preview.mp3,https://previews.cambridge-mt.com/AnotherFeeling_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=955,
Rock / Punk / Metal,Peppermark,'Interlude',https://multitracks.cambridge-mt.com/Peppermark_Interlude_Full.zip,https://multitracks.cambridge-mt.com/Peppermark_Interlude.zip,31,54,https://previews.cambridge-mt.com/Interlude_Full_Preview.mp3,https://previews.cambridge-mt.com/Interlude_Preview.mp3,https://previews.cambridge-mt.com/Interlude_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=918,
Rock / Punk / Metal,Perpetual Escape,'Duty & Memories',https://multitracks.cambridge-mt.com/PerpetualEscape_DutyAndMemories_Full.zip,https://multitracks.cambridge-mt.com/PerpetualEscape_DutyAndMemories.zip,24,38,https://previews.cambridge-mt.com/DutyAndMemories_Full_Preview.mp3,https://previews.cambridge-mt.com/DutyAndMemories_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=393,
Rock / Punk / Metal,Perpetual Escape,'Into My Dreams',https://multitracks.cambridge-mt.com/PerpetualEscape_IntoMyDreams_Full_1.zip,https://multitracks.cambridge-mt.com/PerpetualEscape_IntoMyDreams.zip,36,113,https://previews.cambridge-mt.com/IntoMyDreams_Full_Preview.mp3,https://previews.cambridge-mt.com/IntoMyDreams_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=399,
Rock / Punk / Metal,Perpetual Escape,'Roots Of Mankind',https://multitracks.cambridge-mt.com/PerpetualEscape_RootsOfMankind_Full.zip,https://multitracks.cambridge-mt.com/PerpetualEscape_RootsOfMankind.zip,38,66,https://previews.cambridge-mt.com/RootsOfMankind_Full_Preview.mp3,https://previews.cambridge-mt.com/RootsOfMankind_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=370,
Rock / Punk / Metal,Perpetual Escape,'Sin Six',https://multitracks.cambridge-mt.com/PerpetualEscape_SinSix_Full.zip,https://multitracks.cambridge-mt.com/PerpetualEscape_SinSix.zip,37,50,https://previews.cambridge-mt.com/SinSix_Full_Preview.mp3,https://previews.cambridge-mt.com/SinSix_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=387,
Rock / Punk / Metal,Perpetual Escape,'Stop And Rise',https://mtkdata.cambridgemusictechnology.co.uk/MTK017/PerpetualEscape_StopAndRise_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK017/PerpetualEscape_StopAndRise.zip,28,55,https://previews.cambridge-mt.com/StopAndRise_Full_Preview.mp3,https://previews.cambridge-mt.com/StopAndRise_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=444,
Rock / Punk / Metal,Prusinski,'In The Band',https://multitracks.cambridge-mt.com/MOPP_InTheBand_Full.zip,https://multitracks.cambridge-mt.com/MOPP_InTheBand.zip,26,54,https://previews.cambridge-mt.com/InTheBand_Full_Preview.mp3,https://previews.cambridge-mt.com/InTheBand_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=925,
Rock / Punk / Metal,Prusinski,'Magdalena',https://multitracks.cambridge-mt.com/Prusinski_Magdalena_Full.zip,https://multitracks.cambridge-mt.com/Prusinski_Magdalena.zip,29,46,https://previews.cambridge-mt.com/Magdalena_Full_Preview.mp3,https://previews.cambridge-mt.com/Magdalena_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=961,
Rock / Punk / Metal,Prusinski,'Sorry Girl',https://multitracks.cambridge-mt.com/Prusinski_SorryGirl_Full.zip,https://multitracks.cambridge-mt.com/Prusinski_SorryGirl.zip,23,30,https://previews.cambridge-mt.com/SorryGirl_Full_Preview.mp3,https://previews.cambridge-mt.com/SorryGirl_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=957,
Rock / Punk / Metal,Rebuild The Evil,'Burial Of Silence',https://mtkdata.cambridgemusictechnology.co.uk/MTK018/RebuildTheEvil_BurialOfSilence_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK018/RebuildTheEvil_BurialOfSilence.zip,22,26,https://previews.cambridge-mt.com/BurialOfSilence_Full_Preview.mp3,https://previews.cambridge-mt.com/BurialOfSilence_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=465,
Rock / Punk / Metal,Robert Hammon,'The Elephant',https://mtkdata.cambridgemusictechnology.co.uk/MTK019/RobertHammon_TheElephant_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK019/RobertHammon_TheElephant.zip,19,24,https://previews.cambridge-mt.com/TheElephant_Full_Preview.mp3,https://previews.cambridge-mt.com/TheElephant_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=533,
Rock / Punk / Metal,Rock Me,'Facing The Truth',https://multitracks.cambridge-mt.com/RockMe_FacingTheTruth_Full.zip,https://multitracks.cambridge-mt.com/RockMe_FacingTheTruth.zip,23,28,https://previews.cambridge-mt.com/FacingTheTruth_Full_Preview.mp3,https://previews.cambridge-mt.com/FacingTheTruth_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=964,
Rock / Punk / Metal,Roswell Pro Audio Session Band,NEW! 'Little Wing',https://multitracks.cambridge-mt.com/RoswellAudio_LittleWing_Full.zip,,,15,https://previews.cambridge-mt.com/LittleWing_Full_Preview.mp3,,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=986,
Rock / Punk / Metal,Ruby Roads,'Rat Race',https://mtkdata.cambridgemusictechnology.co.uk/MTK019/RubyRoads_RatRace_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK019/RubyRoads_RatRace.zip,30,32,https://previews.cambridge-mt.com/RatRace_Full_Preview.mp3,https://previews.cambridge-mt.com/RatRace_Preview.mp3,https://previews.cambridge-mt.com/RatRace_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=529,
Rock / Punk / Metal,Scott Elliott,'Aeternum Vale',https://mtkdata.cambridgemusictechnology.co.uk/MTK014/ScottElliott_AeternumVale_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK014/ScottElliott_AeternumVale.zip,38,49,https://previews.cambridge-mt.com/AeternumVale_Full_Preview.mp3,https://previews.cambridge-mt.com/AeternumVale_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=394,
Rock / Punk / Metal,Sepulchral Infestation,NEW! 'Goregasmic Grotesqueries',https://multitracks.cambridge-mt.com/SepulchralInfestation_GoregasmicGrotesqueries_Full.zip,https://multitracks.cambridge-mt.com/SepulchralInfestation_GoregasmicGrotesqueries.zip,24,28,https://previews.cambridge-mt.com/GoregasmicGrotesqueries_Full_Preview.mp3,https://previews.cambridge-mt.com/GoregasmicGrotesqueries_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=983,
Rock / Punk / Metal,Serapis,'The Dark Abyss',https://multitracks.cambridge-mt.com/Serapis_TheDarkAbyss_Full.zip,https://multitracks.cambridge-mt.com/Serapis_TheDarkAbyss.zip,30,50,https://previews.cambridge-mt.com/TheDarkAbyss_Full_Preview.mp3,https://previews.cambridge-mt.com/TheDarkAbyss_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=896,
Rock / Punk / Metal,Serapis,'Morbus Animi',https://multitracks.cambridge-mt.com/Serapis_MorbusAnimi_Full.zip,https://multitracks.cambridge-mt.com/Serapis_MorbusAnimi.zip,30,44,https://previews.cambridge-mt.com/MorbusAnimi_Full_Preview.mp3,https://previews.cambridge-mt.com/MorbusAnimi_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=941,
Rock / Punk / Metal,Silence Is Near,'The Forthcoming Turn',https://mtkdata.cambridgemusictechnology.co.uk/MTK020/SilenceIsNear_TheForthcomingTurn_Full.zip,https://mtkdata.cambridgemusictechnology.co.uk/MTK020/SilenceIsNear_TheForthcomingTurn.zip,33,39,https://previews.cambridge-mt.com/TheForthcomingTurn_Full_Preview.mp3,https://previews.cambridge-mt.com/TheForthcomingTurn_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=543,
Rock / Punk / Metal,SkalyVan,'Agony',https://multitracks.cambridge-mt.com/SkalyVan_Agony_Full.zip,https://multitracks.cambridge-mt.com/SkalyVan_Agony.zip,16,34,https://previews.cambridge-mt.com/Agony_Full_Preview.mp3,https://previews.cambridge-mt.com/Agony_Preview.mp3,https://previews.cambridge-mt.com/Agony_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=868,
Rock / Punk / Metal,SkalyVan,'All To End',https://multitracks.cambridge-mt.com/SkalyVan_AllToEnd_Full.zip,https://multitracks.cambridge-mt.com/SkalyVan_AllToEnd.zip,26,37,https://previews.cambridge-mt.com/AllToEnd_Full_Preview.mp3,https://previews.cambridge-mt.com/AllToEnd_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=852,
Rock / Punk / Metal,SkalyVan,'A Picture Of S**t',https://multitracks.cambridge-mt.com/SkalyVan_APictureOfShit_Full.zip,https://multitracks.cambridge-mt.com/SkalyVan_APictureOfShit.zip,14,31,https://previews.cambridge-mt.com/APictureOfShit_Full_Preview.mp3,https://previews.cambridge-mt.com/APictureOfShit_Preview.mp3,https://previews.cambridge-mt.com/APictureOfShit_UnmasteredWAV.wav,https://discussion.cambridge-mt.com/forumdisplay.php?fid=905,
Rock / Punk / Metal,SkalyVan,'Hard To Hide',https://multitracks.cambridge-mt.com/SkalyVan_HardToHide_Full.zip,https://multitracks.cambridge-mt.com/SkalyVan_HardToHide.zip,23,31,https://previews.cambridge-mt.com/HardToHide_Full_Preview.mp3,https://previews.cambridge-mt.com/HardToHide_Preview.mp3,,https://discussion.cambridge-mt.com/forumdisplay.php?fid=981,
